id_producto,nombre_marca,nombre_reciclaje,nombre_empresa,nombre_productos_clasificacion,nombre,gramos_envase,formato,unidad,unidad_real,cantidad,texto,cluster300,label300,label
3982.0,pringles,,,"DESAYUNOS, SNACKS Y  DULCES",Crema Y Cebolla,1.0,137G,GR,GR,137.0,crema cebolla,159,Crema,Crema
3983.0,marco,,,"DESAYUNOS, SNACKS Y  DULCES",Crunchis Tubos Queso,1.0,POLO,POLO,POLO,,crunchi tubo queso,30,Queso,Queso
3984.0,marco,,,"DESAYUNOS, SNACKS Y  DULCES",Snack Mix,1.0,POLO,POLO,POLO,,snack mix,43,,Mix Snack
3985.0,pancho,,,"DESAYUNOS, SNACKS Y  DULCES",Nachos Pancho Villa Queso,1.0,VILLA,VILLA,VILLA,,nachos pancho villa queso,30,Queso,Queso
3986.0,tika,,,"DESAYUNOS, SNACKS Y  DULCES",Snack tortika hummus tomate,1.0,180G,GR,GR,180.0,snack tortika hummus tomate,43,,Hummus Snack Tomate Tortika
3987.0,tika,,,"DESAYUNOS, SNACKS Y  DULCES",Snack tortika quinoa sesamo,1.0,180G,GR,GR,180.0,snack tortika quinoa sesamo,43,,Quinoa
3988.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Mix De Frutos Secos Naturales,1.0,300G,GR,GR,300.0,mix fruto seco natural,43,,Fruto Mix
3989.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Aceitunas Rellenas Anchoa,1.0,200G,GR,GR,200.0,aceituna relleno anchoa,109,Aceituna,Aceituna
3990.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Aceitunas Rellenas De Queso,1.0,200G,GR,GR,200.0,aceituna relleno queso,109,Aceituna,Aceituna
3991.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Aceituna De Azapa,1.0,400G,GR,GR,400.0,aceituna azapa,109,Aceituna,Aceituna
3992.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Aceitunas Rellenas Salmón,1.0,350G,GR,GR,350.0,aceituna relleno salmón,109,Aceituna,Aceituna
3993.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Aceitunas Rellena Pimiento,1.0,350G,GR,GR,350.0,aceituna relleno pimiento,109,Aceituna,Aceituna
3994.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Aceitunas Rellenas Anchoa,1.0,350G,GR,GR,350.0,aceituna relleno anchoa,109,Aceituna,Aceituna
3995.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Aceitunas rellenas queso,1.0,350G,GR,GR,350.0,aceituna relleno queso,109,Aceituna,Aceituna
3996.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Ramitas Queso,1.0,250G,GR,GR,250.0,ramita queso,30,Queso,Queso
3997.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Salsa De Alcachofa,1.0,PREMIUM,PREMIUM,PREMIUM,,salsa alcachofa,31,Salsa,Salsa
3998.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Cabritas Microondas Dulce,1.0,91G,GR,GR,91.0,cabrita microondas dulce,257,Dulce,Dulce
3999.0,tottus,,TOTTUS,"DESAYUNOS, SNACKS Y  DULCES",Cabritas Listas Caramelo,1.0,140G,GR,GR,140.0,cabrita listo caramelo,176,Cabrita Listo,Cabrita Listo
4000.0,don,,,"DESAYUNOS, SNACKS Y  DULCES",Aceituna Sevillana,1.0,JUAN,JUAN,JUAN,,aceituna sevillano,109,Aceituna,Aceituna
4001.0,marco,,,"DESAYUNOS, SNACKS Y  DULCES",Pop Corn Caramelo,1.0,POLO,POLO,POLO,,pop corn caramelo,253,Caramelo,Caramelo
4002.0,la crianza,,AGROSUPER,"DESAYUNOS, SNACKS Y  DULCES",Maí­z Curagua,1.0,FUENTE,FUENTE,FUENTE,,maí­z curagua,43,,Curagua Maí
4003.0,don,,,"DESAYUNOS, SNACKS Y  DULCES",Aceituna Azapa,1.0,JUAN,JUAN,JUAN,,aceituna azapa,109,Aceituna,Aceituna
4004.0,don,,,"DESAYUNOS, SNACKS Y  DULCES",Chucrut,1.0,JUAN,JUAN,JUAN,,chucrut,43,,Chucrut
4005.0,don,,,"DESAYUNOS, SNACKS Y  DULCES",Americana En Vinagre,1.0,JUAN,JUAN,JUAN,,americano vinagre,43,,Vinagre
4006.0,marco,,,"DESAYUNOS, SNACKS Y  DULCES",Caramelo Mani Popcorn Terra Marco,1.0,POLO,POLO,POLO,,caramelo mani popcorn terra marco,253,Caramelo,Caramelo
4007.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche sin lactosa semidescremada,1.0,121PACKXLT,PACKLT,PACKLT,121.0,leche lactosa semidescremado,7,Lactosa,Lactosa
4008.0,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Pack leche chocolate original,1.0,6200XML,ML,ML,6200.0,pack leche chocolate original,73,Leche,Leche
4009.0,danone,,,"CARNES, PESCADOS Y  FIAMBRES",Pack leche moments moccaccino,1.0,2006MLX,ML,ML,2006.0,pack leche moment moccaccino,73,Leche,Leche
4010.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche sabor chocolate receta original,1.0,6200PACKXML,PACKML,PACKML,6200.0,leche sabor chocolate receta original,73,Leche,Leche
4011.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche semidescremada sabor frutilla,1.0,6200PACKXML,PACKML,PACKML,6200.0,leche semidescremado sabor frutilla,73,Leche,Leche
4012.0,loncoleche,,LONCOLECHE,"CARNES, PESCADOS Y  FIAMBRES",Leche cultivada light chirimoya,1.0,900G,GR,GR,900.0,leche cultivado light chirimoya,73,Leche,Leche
4013.0,loncoleche,,LONCOLECHE,"CARNES, PESCADOS Y  FIAMBRES",Leche capuchino protein,1.0,330ML,ML,ML,330.0,leche capuchino protein,73,Leche,Leche
4014.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche semidescremada sabor chocolate,1.0,121PACKXLT,PACKLT,PACKLT,121.0,leche semidescremado sabor chocolate,73,Leche,Leche
4015.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche proteí­na sabor chocolate,1.0,6200PACKXML,PACKML,PACKML,6200.0,leche proteí­na sabor chocolate,73,Leche,Leche
4016.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche semidescremada sabor chocolate,1.0,6200PACKXML,PACKML,PACKML,6200.0,leche semidescremado sabor chocolate,73,Leche,Leche
4017.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche sin lactosa semidescremada chocolate,1.0,1LT,LT,LT,1.0,leche lactosa semidescremado chocolate,7,Lactosa,Lactosa
4018.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche sin lactosa semidescremada chocolate,1.0,1LT,LT,LT,1.0,leche lactosa semidescremado chocolate,7,Lactosa,Lactosa
4019.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Leche sin lactosa semidescremada chocolate,1.0,6200PACKXML,PACKML,PACKML,6200.0,leche lactosa semidescremado chocolate,7,Lactosa,Lactosa
4020.0,cola,,,"CARNES, PESCADOS Y  FIAMBRES",Cola Cao Inst. Bolsa  Grs.,1.0,CAO,CAO,CAO,,cola cao inst bolsa grs,219,Bolsa Cao Inst,Bolsa Cao Inst
4021.0,cola,,,"CARNES, PESCADOS Y  FIAMBRES",Cola Cao Inst.Frutilla Bolsa  Gr,1.0,CAO,CAO,CAO,,cola cao inst.frutilla bolsa,219,Bolsa Cao Inst,Bolsa Cao Inst
4022.0,pediasure,,,"CARNES, PESCADOS Y  FIAMBRES",Pediasure Complete Chocolate,1.0,900G,GR,GR,900.0,pediasure complete chocolate,43,,Complete
4023.0,nido,,NIDO,"CARNES, PESCADOS Y  FIAMBRES",Leche en polvo Nido Forticrece Light Descremada Tarro,1.0,1440G,GR,GR,1440.0,leche polvo nido forticrece light descremado tarro,59,Leche Polvo,Leche Polvo
4024.0,calo,,CALO,"CARNES, PESCADOS Y  FIAMBRES",Leche En Polvo Calo Crecer +,1.0,800G,GR,GR,800.0,leche polvo calo crecer,39,Polvo,Polvo
4025.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pavo cocida,1.0,250G,GR,GR,250.0,pechuga pavo cocido,145,Pavo Pechuga,Pavo Pechuga
4027.0,sopraval,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pechuga pavo asada,1.0,150G,GR,GR,150.0,pechuga pavo asado,145,Pavo Pechuga,Pavo Pechuga
4028.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon pierna artesanal,1.0,DEL,DEL,DEL,,jamon pierna artesanal,204,Jamon,Jamon
4029.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Mini mortadela jamonada pf,1.0,400G,GR,GR,400.0,mini mortadela jamonado,43,,Jamonado Mortadela
4030.0,san,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon sándwich,1.0,JORGE,JORGE,JORGE,,jamon sándwich,43,,Jamon Sándwich
4031.0,super cerdo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pechuga asada de pollo,1.0,POLLO,POLLO,POLLO,,pechuga asado pollo,279,Pollo,Pollo
4032.0,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon de pierna preferida,1.0,PREFERIDA,PREFERIDA,PREFERIDA,,jamon pierna preferido,204,Jamon,Jamon
4033.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon artesanal pf,1.0,400G,GR,GR,400.0,jamon artesanal,204,Jamon,Jamon
4034.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon artesanal,1.0,15KG,KG,KG,15.0,jamon artesanal,204,Jamon,Jamon
4035.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamón colonial corte pluma,1.0,125G,GR,GR,125.0,jamón colonial corte pluma,43,,Colonial Corte Jamón Pluma
4036.0,san,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon acaramelado,1.0,JORGE,JORGE,JORGE,,jamon acaramelado,43,,Acaramelado Jamon
4037.0,winter,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon pierna artesanal winter  gr.,1.0,OTROS,OTROS,OTROS,,jamon pierna artesanal winter,204,Jamon,Jamon
4038.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga pavo cocida fínisima,1.0,125G,GR,GR,125.0,pechuga pavo cocido fínisimo,145,Pavo Pechuga,Pavo Pechuga
4039.0,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon campestre de pierna,1.0,CRIANZA,CRIANZA,CRIANZA,,jamon campestre pierna,204,Jamon,Jamon
4040.0,sopraval,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pechuga acaramelada pavo,1.0,150G,GR,GR,150.0,pechuga acaramelado pavo,145,Pavo Pechuga,Pavo Pechuga
4041.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamón pierna acaramelado,1.0,125G,GR,GR,125.0,jamón pierna acaramelado,43,,Acaramelado Jamón Pierna
4042.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon pierna artesanal,1.0,DEL,DEL,DEL,,jamon pierna artesanal,204,Jamon,Jamon
4043.0,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Mortadela jamonada,1.0,PREFERIDA,PREFERIDA,PREFERIDA,,mortadela jamonado,43,,Jamonado Mortadela
4044.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pavo cocida,1.0,DEL,DEL,DEL,,pechuga pavo cocido,145,Pavo Pechuga,Pavo Pechuga
4045.0,toledo,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon curado,1.0,180G,GR,GR,180.0,jamon curado,43,,Curado Jamon
4046.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pavo asada,1.0,150G,GR,GR,150.0,pechuga pavo asado,145,Pavo Pechuga,Pavo Pechuga
4047.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pavo ahumada .,1.0,150G,GR,GR,150.0,pechuga pavo ahumado,145,Pavo Pechuga,Pavo Pechuga
4048.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pollo cocida,1.0,150G,GR,GR,150.0,pechuga pollo cocido,279,Pollo,Pollo
4049.0,sopraval,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon pavo pierna ahumado,1.0,150G,GR,GR,150.0,jamon pavo pierna ahumado,204,Jamon,Jamon
4050.0,trujillo,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon serrano et. Roja trujillo,1.0,80G,GR,GR,80.0,jamon serrano roja trujillo,43,,Jamon Serrano
4051.0,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Chorizo de campo,1.0,CRIANZA,CRIANZA,CRIANZA,,chorizo campo,43,,Chorizo
4052.0,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Longanicilla al merkén,1.0,CRIANZA,CRIANZA,CRIANZA,,longanicilla merkén,43,,Longanicilla Merkén
4053.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Panceta ahumada,1.0,DEL,DEL,DEL,,panceta ahumado,43,,Ahumado Panceta
4054.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Salamin pimienta,1.0,220G,GR,GR,220.0,salamin pimienta,72,Pimienta,Pimienta
4055.0,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Tocino,1.0,PREFERIDA,PREFERIDA,PREFERIDA,,tocino,43,,
4056.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Prieta,1.0,DEL,DEL,DEL,,prieta,43,,
4057.0,llanquihue,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha  un,1.0,500G,GR,GR,500.0,salchicha,227,,Salchicha
4058.0,san,,,"CARNES, PESCADOS Y  FIAMBRES",Vienesa  unid.,1.0,JORGE,JORGE,JORGE,,vienesa unid,43,,Unid Vienesa
4059.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salchicha Premium,1.0,DEL,DEL,DEL,,salchicha premium,54,Premium,Premium
4060.0,san,,,"CARNES, PESCADOS Y  FIAMBRES",Vienesa pavo  unid,1.0,JORGE,JORGE,JORGE,,vienesa pavo unid,43,,Unid Vienesa
4061.0,san,,,"CARNES, PESCADOS Y  FIAMBRES",Pate ternera,1.0,JORGE,JORGE,JORGE,,pate ternera,43,,Pate Ternera
4062.0,astures,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon serrano,1.0,80G,GR,GR,80.0,jamon serrano,43,,Jamon Serrano
4063.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pate jamón,1.0,DEL,DEL,DEL,,pate jamón,43,,Jamón Pate
4064.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salame artesanal,1.0,DEL,DEL,DEL,,salame artesanal,43,,Artesanal Salame
4065.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sureña,1.0,1KG,KG,KG,1.0,salchicha sureño,227,,Salchicha Sureño
4067.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salamin ahumado,1.0,DEL,DEL,DEL,,salamin ahumado,43,,Ahumado Salamin
4068.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon sureno seleccion,1.0,15KG,KG,KG,15.0,jamon sureno seleccion,43,,Jamon Sureno
4069.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pate de campo,1.0,DEL,DEL,DEL,,pate campo,43,,Campo Pate
4070.0,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Vienesa sin piel,1.0,PREFERIDA,PREFERIDA,PREFERIDA,,vienés piel,280,Piel,Piel
4071.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Salamin clásico,1.0,220G,GR,GR,220.0,salamin clásico,43,,Clásico Salamin
4072.0,valle,,,"CARNES, PESCADOS Y  FIAMBRES",Aceituna sevillana pote,1.0,DEL,DEL,DEL,,aceituna sevillano pote,109,Aceituna,Aceituna
4073.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Salame italiano,1.0,100G,GR,GR,100.0,salame italiano,43,,Salame
4074.0,ynada,,,"CARNES, PESCADOS Y  FIAMBRES",Paleta curada bga cuchillo jamon,1.0,455DEAKG,DEAKG,DEAKG,455.0,paleta curado bga cuchillo jamon,43,,Bga Cuchillo Curado Jamon Paleta
4075.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon serrano,1.0,DEL,DEL,DEL,,jamon serrano,43,,Jamon Serrano
4076.0,llanquihue,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sachet  un,1.0,250G,GR,GR,250.0,salchicha sachet,227,,Salchicha
4077.0,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salchicha natural Premium,1.0,DEL,DEL,DEL,,salchicha natural premium,54,Premium,Premium
4078.0,llanquihue,,,"CARNES, PESCADOS Y  FIAMBRES",Salame,1.0,125G,GR,GR,125.0,salame,43,,Salame
4079.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Longaniza parrillera al vacio,1.0,1KG,KG,KG,1.0,longanizo parrillera vacio,43,,Longanizo Parrillera Vacio
4080.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sureña,1.0,20UN,UN,UN,20.0,salchicha sureño,227,,Salchicha Sureño
4081.0,super cerdo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sureña,1.0,CERDO,CERDO,CERDO,,salchicha sureño,227,,Salchicha Sureño
4082.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pate ternera,1.0,125G,GR,GR,125.0,pate ternera,43,,Pate Ternera
4084.0,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha pavo,1.0,20UN,UN,UN,20.0,salchicha pavo,227,,Salchicha
4085.0,san,,,"CARNES, PESCADOS Y  FIAMBRES",Vienesa de pollo,1.0,JORGE,JORGE,JORGE,,vienés pollo,279,Pollo,Pollo
4086.0,tottus,,TOTTUS,CONGELADOS,Girasoli mozzarela pomodoro,1.0,PREMIUM,PREMIUM,PREMIUM,,girasoli mozzarela pomodoro,43,,Girasoli Mozzarela Pomodoro
4088.0,las,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso laminado,1.0,PARCELAS,PARCELAS,PARCELAS,,queso mantecoso laminado,51,Queso,Queso
4089.0,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso granulado,1.0,400G,GR,GR,400.0,queso mantecoso granulado,51,Queso,Queso
4090.0,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso parmesano rallado,1.0,80G,GR,GR,80.0,queso parmesano rallado,30,Queso,Queso
4091.0,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso cheddar laminado,1.0,160G,GR,GR,160.0,queso cheddar laminado,51,Queso,Queso
4092.0,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso crema natural,1.0,100G,GR,GR,100.0,queso crema natural,30,Queso,Queso
4093.0,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso fresco tarrina,1.0,320G,GR,GR,320.0,queso fresco tarrina,30,Queso,Queso
4094.0,dibufala,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mozzarella,1.0,250GR,GR,GR,250.0,queso mozzarella,30,Queso,Queso
4095.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso chanco laminado,1.0,500G,GR,GR,500.0,queso chanco laminado,51,Queso,Queso
4096.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso gauda laminado,1.0,500G,GR,GR,500.0,queso gauda laminado,51,Queso,Queso
4097.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso laminado,1.0,250G,GR,GR,250.0,queso mantecoso laminado,51,Queso,Queso
4098.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso chanco laminado,1.0,250G,GR,GR,250.0,queso chanco laminado,51,Queso,Queso
4099.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso rallado,1.0,40G,GR,GR,40.0,queso rallado,30,Queso,Queso
4101.0,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Quesillo,1.0,300G,GR,GR,300.0,quesillo,43,,
4102.0,precio uno,,PRECIO UNO,"CARNES, PESCADOS Y  FIAMBRES",Queso Crema gr,1.0,UNO,UNO,UNO,,queso crema,30,Queso,Queso
4103.0,rio,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso laminado,1.0,BUENO,BUENO,BUENO,,queso mantecoso laminado,51,Queso,Queso
4104.0,agriform,,,"CARNES, PESCADOS Y  FIAMBRES",Queso grana padano,1.0,200GR,GR,GR,200.0,queso grana padano,30,Queso,Queso
4105.0,criadores,,,"CARNES, PESCADOS Y  FIAMBRES",Queso emmental trozo,1.0,350G,GR,GR,350.0,queso emmental trozo,77,Queso Trozo,Queso Trozo
4106.0,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso azul,1.0,ROSA,ROSA,ROSA,,queso azul,30,Queso,Queso
4107.0,santa rosa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso provoleta parrillera,1.0,ROSA,ROSA,ROSA,,queso provoleta parrillera,252,Parrillera Provoleta Queso,Parrillera Provoleta Queso
4108.0,adler,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mozarrella fundido soft laminado,1.0,144G,GR,GR,144.0,queso mozarrella fundido soft laminado,51,Queso,Queso
4109.0,quilque,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1.0,350DISPLAYGR,DISPLAYGR,DISPLAYGR,350.0,queso mantecoso trozo,77,Queso Trozo,Queso Trozo
4110.0,huentelauquen,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1.0,250G,GR,GR,250.0,queso mantecoso trozo,77,Queso Trozo,Queso Trozo
4111.0,callaqui,,,"CARNES, PESCADOS Y  FIAMBRES",Queso cabra suave merk,1.0,200G,GR,GR,200.0,queso cabra suave merk,30,Queso,Queso
4112.0,matthei,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1.0,500G,GR,GR,500.0,queso mantecoso trozo,77,Queso Trozo,Queso Trozo
4113.0,criadores,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1.0,500G,GR,GR,500.0,queso mantecoso trozo,77,Queso Trozo,Queso Trozo
4114.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1.0,250G,GR,GR,250.0,queso mantecoso trozo,77,Queso Trozo,Queso Trozo
4115.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1.0,500G,GR,GR,500.0,queso mantecoso trozo,77,Queso Trozo,Queso Trozo
4116.0,rio,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mant lam gruesa,1.0,BUENO,BUENO,BUENO,,queso mant lam gruesa,30,Queso,Queso
4117.0,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso crema,1.0,226G,GR,GR,226.0,queso crema,30,Queso,Queso
4118.0,surlat,,SURLAT,"CARNES, PESCADOS Y  FIAMBRES",Queso gauda sin lactosa laminado,1.0,250G,GR,GR,250.0,queso gauda lactosa laminado,51,Queso,Queso
4119.0,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso camembert,1.0,100G,GR,GR,100.0,queso camembert,30,Queso,Queso
4120.0,callaqui,,,"CARNES, PESCADOS Y  FIAMBRES",Queso cabra suave callaqui,1.0,200G,GR,GR,200.0,queso cabra suave callaqui,30,Queso,Queso
4121.0,las,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozado,1.0,PARCELAS,PARCELAS,PARCELAS,,queso mantecoso trozado,51,Queso,Queso
4122.0,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Tabla gran reserva,1.0,ROSA,ROSA,ROSA,,tabla gran reserva,43,,
4123.0,pahuilmo,,,"CARNES, PESCADOS Y  FIAMBRES",Tabla quesos mix vaca cabra trozos rectangulares,1.0,300G,GR,GR,300.0,tabla queso mix vaca cabra trozo rectangular,220,Cabra Mix Queso Rectangular Tabla Trozo Vaca,Cabra Mix Queso Rectangular Tabla Trozo Vaca
4124.0,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso Rallado Selecc UyereMozzar gr,1.0,0,,,,queso rallado selecc uyeremozzar,30,Queso,Queso
4125.0,los,,,"CARNES, PESCADOS Y  FIAMBRES",Queso camembert premium,1.0,TILOS,TILOS,TILOS,,queso camembert premium,54,Premium,Premium
4126.0,philadelphia,,,"CARNES, PESCADOS Y  FIAMBRES",Queso soft crema,1.0,150G,GR,GR,150.0,queso soft crema,30,Queso,Queso
4127.0,callaqui,,,"CARNES, PESCADOS Y  FIAMBRES",Queso cabra fundir oreg,1.0,150G,GR,GR,150.0,queso cabra fundir oreg,30,Queso,Queso
4128.0,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso ranco laminado,1.0,500G,GR,GR,500.0,queso ranco laminado,51,Queso,Queso
4129.0,ile,,,"CARNES, PESCADOS Y  FIAMBRES",Queso brie blue,1.0,DE,DE,DE,,queso brie blue,30,Queso,Queso
4130.0,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso fresco,1.0,270G,GR,GR,270.0,queso fresco,30,Queso,Queso
4131.0,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso provoleta parrillera,1.0,ROSA,ROSA,ROSA,,queso provoleta parrillera,252,Parrillera Provoleta Queso,Parrillera Provoleta Queso
4132.0,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso crema,1.0,ROSA,ROSA,ROSA,,queso crema,30,Queso,Queso
4133.0,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso crema natural,1.0,200G,GR,GR,200.0,queso crema natural,30,Queso,Queso
4134.0,matthei,,,"CARNES, PESCADOS Y  FIAMBRES",Queso laminado mantecoso matthei  gr,1.0,400,,,,queso laminado mantecoso matthei,51,Queso,Queso
4135.0,trujillo,,,"CARNES, PESCADOS Y  FIAMBRES",Tabla oveja-lomo,1.0,150G,GR,GR,150.0,tabla oveja-lomo,43,,Lomo Oveja Tabla
4138.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Jalea sabor piña,1.0,110POTEGR,POTEGR,GR,110.0,jalea sabor piña,85,Jalea,Jalea
4139.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Compota de fruta manzana,1.0,110POTEGR,POTEGR,GR,110.0,compota fruta manzana,97,Compota,Compota
4142.0,vivo,,CCU,"CARNES, PESCADOS Y  FIAMBRES",Gelatina Vivo Piña,1.0,22GR,GR,GR,22.0,gelatina vivo piña,43,,Gelatina
4144.0,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Postre creme caramel,1.0,120POTEGR,POTEGR,GR,120.0,postre creme caramel,43,,Creme Postre
